Date,Open,High,Low,Adj Close,Volume
10/30/06,2.856786,2.889286,2.839286,2.459343,499917600
10/31/06,2.908929,2.917143,2.865357,2.479526,501474400
11/1/06,2.896429,2.906429,2.798571,2.42081,611192400
11/2/06,2.818571,2.832857,2.803571,2.415305,465483200
11/3/06,2.834286,2.840357,2.778214,2.394204,431888800
11/6/06,2.819643,2.859286,2.801071,2.437629,434576800
11/7/06,2.873214,2.892857,2.861786,2.462094,525932400
11/8/06,2.857857,2.953214,2.853214,2.521422,690916800
11/9/06,2.960714,3.024643,2.932857,2.548639,923053600
11/10/06,2.983929,2.985714,2.946429,2.541911,373864400
11/13/06,2.972143,3.016071,2.951429,2.579527,450674000
11/14/06,3.028571,3.035714,2.996429,2.599404,588954800
11/15/06,3.0375,3.067857,3,2.570352,655323200
11/16/06,3.031071,3.082143,3.022143,2.618059,693940800
11/17/06,3.040714,3.069286,3.035714,2.625398,466424000
11/20/06,3.05,3.107143,3.042857,2.644359,570794000
11/21/06,3.122143,3.164286,3.111071,2.709497,622666800
11/22/06,3.178214,3.241071,3.1375,2.761791,671941200
11/24/06,3.1975,3.324286,3.196429,2.802158,518677600
11/27/06,3.303929,3.327143,3.196429,2.738243,1074836000
11/28/06,3.227143,3.284643,3.211071,2.807663,1036173600
11/29/06,3.321429,3.326786,3.223214,2.807356,1157083200
11/30/06,3.293214,3.31,3.252143,2.803075,870486400
12/1/06,3.278571,3.2975,3.217857,2.792679,795079600
12/4/06,3.281429,3.2875,3.232143,2.786562,709536800
12/5/06,3.273214,3.2975,3.245357,2.791149,662838400
12/6/06,3.237143,3.263929,3.2025,2.747112,638184400
12/7/06,3.215357,3.232143,3.103571,2.66179,1004827600
12/8/06,3.115357,3.1925,3.107143,2.6991,784277200
12/11/06,3.175,3.189286,3.144643,2.714084,499780400
12/12/06,3.164643,3.172857,3.054643,2.634267,1026620000
12/13/06,3.141071,3.181071,3.1125,2.723259,857052000
12/14/06,3.180357,3.214286,3.152143,2.707968,832330800
12/15/06,3.179286,3.186429,3.118929,2.682586,739939200
12/18/06,3.129643,3.142857,3.021071,2.613778,721576800
12/19/06,3.026071,3.095714,2.986429,2.639466,911405600
12/20/06,3.088214,3.095357,3.026429,2.592065,567691600
12/21/06,3.025,3.052857,2.935714,2.535184,903599200
12/22/06,2.980714,3.001429,2.914286,2.513776,613303600
12/26/06,2.933929,2.948929,2.888929,2.492675,490688800
12/27/06,2.791071,2.928571,2.741786,2.492982,1935754800
12/28/06,2.865,2.901786,2.844643,2.473104,1119876800
12/29/06,2.998214,3.05,2.977143,2.594511,1076429200
1/3/07,3.081786,3.092143,2.925,2.562706,1238319600
1/4/07,3.001786,3.069643,2.993571,2.619588,847260400
1/5/07,3.063214,3.078571,3.014286,2.600933,834741600
1/8/07,3.07,3.090357,3.045714,2.613778,797106800
1/9/07,3.0875,3.320714,3.041071,2.830904,3349298400
1/10/07,3.383929,3.492857,3.3375,2.96638,2952880000
1/11/07,3.426429,3.456429,3.396429,2.929682,1440252800
1/12/07,3.378214,3.395,3.329643,2.893596,1312690400
1/16/07,3.417143,3.473214,3.408929,2.969437,1244076400
1/17/07,3.484286,3.485714,3.386429,2.903687,1646260000
1/18/07,3.289286,3.289643,3.180357,2.72387,2364605600
1/19/07,3.165357,3.201786,3.147143,2.706438,1364473600
1/22/07,3.183571,3.184286,3.058929,2.654144,1454026000
1/23/07,3.061786,3.125357,3.053929,2.62081,1207424400
1/24/07,3.095714,3.1125,3.074286,2.651393,927813600
1/25/07,3.111071,3.160714,3.0725,2.637631,905973600
1/26/07,3.111071,3.120357,3.035357,2.611025,986874000
1/29/07,3.082143,3.094643,3.054643,2.62815,901664400
1/30/07,3.086786,3.088929,3.044643,2.616224,577970400
1/31/07,3.030714,3.071429,3.0125,2.621729,856069200
2/1/07,3.079643,3.081071,3.026429,2.591454,664342000
2/2/07,3.004286,3.044643,2.989286,2.591759,621530000
2/5/07,3.010714,3.043929,2.997857,2.566988,578852400
2/6/07,3.016071,3.016786,2.959286,2.573411,864393600
2/7/07,3.017143,3.085,2.983929,2.634573,1066825200
2/8/07,3.051071,3.089643,3.050357,2.63549,679030800
2/9/07,3.067143,3.078571,2.971786,2.546499,860540800
2/12/07,3.015357,3.042143,2.986786,2.595735,724071600
2/13/07,3.041429,3.046071,3.010714,2.59023,580986000
2/14/07,3.0225,3.058571,3.020357,2.608579,507981600
2/15/07,3.051429,3.057857,3.027857,2.605827,363661200
2/16/07,3.044643,3.050357,3.023571,2.594206,399868000
2/20/07,3.023214,3.077143,3.005714,2.626928,617702400
2/21/07,3.070714,3.196071,3.07,2.727845,1155313600
2/22/07,3.242857,3.243214,3.161786,2.737326,838224800
2/23/07,3.184286,3.226429,3.173214,2.72387,517893600
2/26/07,3.208571,3.214286,3.128929,2.706744,615848800
2/27/07,3.082143,3.11,2.978929,2.566682,1145813200
2/28/07,2.964286,3.057143,2.964286,2.587478,919475200
3/1/07,3.001071,3.153929,2.991071,2.662401,1415528800
3/2/07,3.098929,3.126429,3.043214,2.611943,860000400
3/5/07,3.0675,3.166071,3.062857,2.639772,838899600
3/6/07,3.135714,3.153929,3.121429,2.696959,723186800
3/7/07,3.144643,3.1775,3.123214,2.682586,626284400
3/8/07,3.163929,3.168571,3.123571,2.691148,511011200
3/9/07,3.171429,3.173214,3.121429,2.690231,451836000
3/12/07,3.145357,3.213929,3.1425,2.748335,729408400
3/13/07,3.193214,3.235714,3.157143,2.703381,867890800
3/14/07,3.164286,3.214286,3.14,2.752311,796586000
3/15/07,3.212857,3.227143,3.189643,2.73916,559498800
3/16/07,3.197857,3.213929,3.19,2.739772,571704000
3/19/07,3.222857,3.269643,3.199643,2.786868,712961200
3/20/07,3.2625,3.28,3.252143,2.797571,488916400
3/21/07,3.285357,3.357143,3.273214,2.870659,686896000
3/22/07,3.3475,3.37,3.321429,2.873412,561492400
3/23/07,3.333929,3.359643,3.332143,2.859956,450884000
3/26/07,3.356786,3.425,3.332143,2.93121,864987200
3/27/07,3.418214,3.458214,3.392857,2.919285,932052800
3/28/07,3.388571,3.407143,3.326786,2.851394,942337200
3/29/07,3.363929,3.363929,3.293929,2.86699,725723600
3/30/07,3.367143,3.381429,3.3125,2.841301,600558000
4/2/07,3.362143,3.366071,3.322143,2.863932,501992400
4/3/07,3.362143,3.401071,3.348571,2.889926,583934400
4/4/07,3.390714,3.397857,3.361786,2.882892,476784000
4/5/07,3.361429,3.381429,3.34,2.895431,355516000
4/9/07,3.400357,3.403571,3.322857,2.863932,413341600
4/10/07,3.345357,3.366429,3.336071,2.882281,352466800
4/11/07,3.353571,3.355357,3.2975,2.831517,549018400
4/12/07,3.287143,3.296786,3.24,2.819284,656675600
4/13/07,3.246429,3.264286,3.216429,2.759649,719941600
4/16/07,3.234643,3.267857,3.223214,2.796042,609033600
4/17/07,3.285714,3.296429,3.203571,2.763014,751920400
4/18/07,3.22,3.244643,3.2,2.764543,464044000
4/19/07,3.221071,3.258929,3.208214,2.760567,425913600
4/20/07,3.246071,3.256429,3.233929,2.781974,522779600
4/23/07,3.271071,3.35,3.265,2.85965,780290000
4/24/07,3.355714,3.4425,3.260714,2.851394,1055252800
4/25/07,3.365357,3.407143,3.35,2.91592,1187144000
4/26/07,3.627857,3.660714,3.510714,3.022648,1737778000
4/27/07,3.506429,3.569643,3.488929,3.055676,699403600
4/30/07,3.574643,3.607143,3.559643,3.052007,616509600
5/1/07,3.556786,3.583929,3.519643,3.041915,532523600
5/2/07,3.558929,3.590714,3.5525,3.07005,505145200
5/3/07,3.5975,3.623214,3.571786,3.070355,576077600
5/4/07,3.6,3.628571,3.589286,3.082893,381987200
5/7/07,3.61,3.726786,3.6075,3.178002,861557200
5/8/07,3.695357,3.755357,3.693571,3.212865,783997200
5/9/07,3.746786,3.82,3.746071,3.268522,717757600
5/10/07,3.808214,3.887143,3.782857,3.282589,1197257600
5/11/07,3.847857,3.8975,3.813571,3.325402,653696400
5/14/07,3.915,3.928571,3.866071,3.344362,651946400
5/15/07,3.913214,3.935714,3.802857,3.288094,954514400
5/16/07,3.876071,3.886786,3.693571,3.282589,1126767600
5/17/07,3.826786,3.923929,3.826786,3.34681,735291200
5/18/07,3.936786,3.951429,3.920357,3.364547,621345200
5/21/07,3.939643,4.016071,3.930357,3.424486,639892400
5/22/07,4.0175,4.0625,4.000357,3.472193,572409600
5/23/07,4.072143,4.107143,4.021071,3.452316,911374800
5/24/07,4.028929,4.087857,3.941786,3.385036,887362000
5/25/07,4,4.063571,3.982143,3.474639,632959600
5/29/07,4.0875,4.102143,4.024643,3.496964,645694000
5/30/07,4.082143,4.245714,4.054643,3.632133,1478444800
5/31/07,4.288214,4.363214,4.269286,3.706139,1297066400
6/1/07,4.325,4.328214,4.224643,3.620818,885262000
6/4/07,4.236786,4.3475,4.210714,3.710419,886673200
6/5/07,4.336071,4.381786,4.303571,3.751398,920785600
6/6/07,4.367857,4.430357,4.355357,3.781063,1112241200
6/7/07,4.463929,4.5575,4.399643,3.794214,1915079600
6/8/07,4.493571,4.493929,4.3675,3.807057,1241682400
6/11/07,4.5,4.505357,4.269286,3.675557,1874258400
6/12/07,4.2625,4.346786,4.225357,3.681369,1426566400
6/13/07,4.326786,4.328214,4.121429,3.593294,1721353200
6/14/07,4.185714,4.266071,4.157857,3.631521,973266000
6/15/07,4.307857,4.309643,4.280714,3.685038,811218800
6/18/07,4.402857,4.470714,4.376429,3.825406,910604800
6/19/07,4.453214,4.464643,4.389643,3.781675,943026000
6/20/07,4.423929,4.452143,4.339286,3.717149,897512000
6/21/07,4.346429,4.438929,4.311429,3.789014,867045200
6/22/07,4.423214,4.444643,4.370714,3.761491,631876000
6/25/07,4.435357,4.4675,4.323571,3.741308,965403600
6/26/07,4.427857,4.428571,4.24,3.659044,1345005200
6/27/07,4.3075,4.358571,4.259286,3.727544,974696800
6/28/07,4.37,4.374643,4.285714,3.686872,838143600
6/29/07,4.356071,4.428571,4.324643,3.732132,1137841600
7/2/07,4.323214,4.360357,4.260714,3.70828,994862400
7/3/07,4.357143,4.55,4.339286,3.889017,1162481600
7/5/07,4.6,4.748929,4.596071,4.059658,1453051600
7/6/07,4.754643,4.762143,4.657143,4.045895,874694800
7/9/07,4.727857,4.746429,4.613571,3.98565,995820000
7/10/07,4.602857,4.803571,4.600357,4.047425,1255007600
7/11/07,4.716786,4.775,4.689643,4.048648,821772000
7/12/07,4.780357,4.794286,4.728214,4.100025,704608800
7/13/07,4.8225,4.923214,4.804286,4.211952,907606000
7/16/07,4.9425,4.999286,4.910714,4.223268,936112800
7/17/07,4.939286,4.985714,4.910714,4.248037,709959600
7/18/07,4.935357,4.944286,4.858571,4.223879,756856800
7/19/07,5.010714,5.028929,4.9875,4.281372,732891600
7/20/07,5.058929,5.149286,5,4.396053,1167773600
7/23/07,5.118214,5.186429,5.033214,4.394524,1036490000
7/24/07,4.96,5.035714,4.791071,4.125102,1795292800
7/25/07,4.905357,4.941429,4.821429,4.19758,1496182800
7/26/07,5.211071,5.303571,4.891429,4.46486,2186629200
7/27/07,5.221071,5.318571,5.135,4.39911,1161098400
7/30/07,5.154643,5.194643,4.984643,4.325103,1106988400
7/31/07,5.106071,5.124286,4.697143,4.029383,1762392800
8/1/07,4.772857,4.835,4.563214,4.128466,1750156800
8/2/07,4.880357,4.891429,4.791071,4.174032,852644800
8/3/07,4.830714,4.855357,4.696429,4.032135,679187600
8/6/07,4.746429,4.831071,4.582143,4.136111,925170400
8/7/07,4.819286,4.901429,4.736786,4.129383,949936400
8/8/07,4.884286,4.887857,4.714286,4.09819,808096800
8/9/07,4.6825,4.75,4.4675,3.865161,1125395600
8/10/07,4.397143,4.5625,4.296429,3.822654,1410749200
8/13/07,4.582857,4.619643,4.517857,3.907977,752911600
8/14/07,4.581786,4.582143,4.418214,3.792989,739006800
8/15/07,4.383571,4.459286,4.273214,3.66669,992852000
8/16/07,4.178929,4.232143,3.986429,3.579533,1866690000
8/17/07,4.3575,4.410714,4.279286,3.732745,1195062400
8/20/07,4.427143,4.446429,4.303571,3.737637,803317200
8/21/07,4.364643,4.605714,4.321429,3.901247,1303047200
8/22/07,4.686429,4.741071,4.654643,4.052319,1061765600
8/23/07,4.753214,4.762143,4.634286,4.00828,866838000
8/24/07,4.661786,4.834643,4.636071,4.137641,911834000
8/27/07,4.763929,4.809286,4.717857,4.044367,707439600
8/28/07,4.678214,4.728929,4.5225,3.878311,1179365600
8/29/07,4.638571,4.792143,4.626429,4.100331,1166860800
8/30/07,4.738214,4.9375,4.725,4.166692,1435582400
8/31/07,4.981786,4.9875,4.9075,4.234888,876887200
9/4/07,4.997857,5.204643,4.994286,4.40859,1316842800
9/5/07,5.1775,5.208571,4.860714,4.18229,2328222400
9/6/07,4.841429,4.913214,4.739643,4.12877,1901261600
9/7/07,4.714643,4.725,4.642857,4.029687,1430576000
9/10/07,4.8925,4.93,4.783929,4.180759,1487838800
9/11/07,4.925,4.939286,4.776786,4.14345,971885600
9/12/07,4.856786,4.978571,4.848214,4.18504,1022770000
9/13/07,4.958214,4.964286,4.880357,4.195745,656163200
9/14/07,4.8775,4.963571,4.864286,4.244978,607320000
9/17/07,4.963929,5.021071,4.914286,4.232749,793371600
9/18/07,4.966429,5.101786,4.9225,4.309506,1064089600
9/19/07,5.107857,5.112857,4.978571,4.30492,1026880400
9/20/07,5.005357,5.063929,4.975714,4.290851,691840800
9/21/07,5.040714,5.166071,5.011071,4.408284,1138880400
9/24/07,5.240357,5.351786,5.2375,4.534585,1052161600
9/25/07,5.244286,5.472143,5.243571,4.684432,1192550800
9/26/07,5.516786,5.535714,5.401786,4.671894,975268000
9/27/07,5.491786,5.518571,5.44,4.724799,658198800
9/28/07,5.48,5.521429,5.455357,4.693301,615101200
10/1/07,5.5225,5.621786,5.461786,4.781068,837068400
10/2/07,5.591071,5.663929,5.5675,4.845595,792069600
10/3/07,5.635,5.685,5.6075,4.829387,692518400
10/4/07,5.642857,5.645714,5.482143,4.778011,656958400
10/5/07,5.656071,5.770714,5.632143,4.937339,943471200
10/8/07,5.838929,5.996786,5.820357,5.134894,835928800
10/9/07,6.078571,6.111071,5.952857,5.133365,1104286400
10/10/07,5.983929,5.995714,5.914286,5.100644,667590000
10/11/07,6.053214,6.138571,5.471786,4.961192,1643992000
10/12/07,5.821786,5.974286,5.778571,5.114711,988176000
10/15/07,5.999286,6.056071,5.839286,5.106454,1077930000
10/16/07,5.912143,6.077857,5.898214,5.185964,1067830400
10/17/07,6.1675,6.18,6.042143,5.282908,1127613200
10/18/07,6.125,6.221071,6.108929,5.305844,823676000
10/19/07,6.222857,6.236786,6.071429,5.211654,1291780000
10/22/07,6.083929,6.246429,6.07,5.332143,1649499600
10/23/07,6.734286,6.735714,6.527143,5.693002,1795164000
10/24/07,6.636071,6.686071,6.401429,5.685968,1288481600
10/25/07,6.6025,6.639286,6.487857,5.589638,973602000
10/26/07,6.6175,6.620357,6.531429,5.648353,706876800
10/29/07,6.623214,6.663929,6.596429,5.660278,540554000
10/30/07,6.649286,6.763214,6.5975,5.718689,939414000
10/31/07,6.701071,6.79,6.605357,5.808905,833310800
11/1/07,6.735714,6.789286,6.428571,5.732145,805036400
11/2/07,6.7575,6.765714,6.553214,5.745296,1002114400
11/5/07,6.6175,6.748571,6.58,5.693613,804176800
11/6/07,6.680357,6.857143,6.616786,5.865174,954727200
11/7/07,6.8075,6.881429,6.6475,5.697283,994327600
11/8/07,6.666786,6.675,5.991786,5.366089,1890378000
11/9/07,6.1125,6.254286,5.900357,5.057218,1526380800
11/12/07,5.902857,5.989286,5.379643,4.702169,1769065200
11/13/07,5.744643,6.106429,5.491429,5.197586,1739446800
11/14/07,6.327143,6.341786,5.847857,5.079848,1449168000
11/15/07,5.9425,6.056786,5.725,5.024495,1487410400
11/16/07,5.903571,5.965,5.690357,5.088411,1383494000
11/19/07,5.932143,6.007143,5.789286,5.013791,1154428800
11/20/07,5.916786,6.135357,5.840357,5.163639,1543642800
11/21/07,5.922857,6.155357,5.881071,5.151714,1217809600
11/23/07,6.142857,6.144643,6.0625,5.245905,465757600
11/26/07,6.199643,6.331071,6.155357,5.276486,1305754800
11/27/07,6.257857,6.278214,6.071786,5.345903,1317030400
11/28/07,6.315,6.45,6.2625,5.511349,1150912000
11/29/07,6.408214,6.613214,6.398214,5.635815,1050926800
11/30/07,6.690714,6.703571,6.417857,5.572511,1187802000
12/3/07,6.495,6.576429,6.346429,5.469758,961469600
12/4/07,6.326786,6.460714,6.321071,5.49881,773799600
12/5/07,6.531786,6.642857,6.514643,5.672818,892402000
12/6/07,6.649643,6.789286,6.647143,5.808905,899810800
12/7/07,6.805,6.963929,6.715714,5.941934,1066066400
12/10/07,6.913929,6.987857,6.881786,5.93918,722377600
12/11/07,6.955357,7.029643,6.6925,5.765783,1110925200
12/12/07,6.908571,6.945714,6.634286,5.836733,1225660800
12/13/07,6.7925,6.861429,6.707857,5.866396,864617600
12/14/07,6.798929,6.9,6.769286,5.822361,674312800
12/17/07,6.811429,6.880357,6.535,5.639179,1024693600
12/18/07,6.661429,6.690357,6.378571,5.595752,1222603200
12/19/07,6.535,6.594286,6.460714,5.600034,827478400
12/20/07,6.6225,6.708214,6.5475,5.725111,774057200
12/21/07,6.79,6.925357,6.781786,5.930004,993960800
12/24/07,6.965357,7.118929,6.956786,6.079548,480202800
12/26/07,7.1075,7.177143,7.029286,6.084136,703732400
12/27/07,7.105357,7.248571,7.064286,6.072514,795527600
12/28/07,7.163929,7.198571,7.031429,6.111047,699647200
12/31/07,7.125,7.160714,7.0625,6.057529,539333200
1/2/08,7.116786,7.152143,6.876786,5.958446,1079178800
1/3/08,6.978929,7.049643,6.881786,5.961199,842066400
1/4/08,6.8375,6.892857,6.388929,5.50615,1455832000
1/7/08,6.473214,6.557143,6.079643,5.432448,2072193200
1/8/08,6.433571,6.516429,6.1,5.237036,1523816000
1/9/08,6.117857,6.410714,6.010714,5.486273,1813882000
1/10/08,6.342143,6.464286,6.264643,5.44407,1482975200
1/11/08,6.285714,6.351786,6.071429,5.281073,1232285600
1/14/08,6.34,6.407857,6.256071,5.467312,1100450400
1/15/08,6.347143,6.400714,5.880714,5.16945,2343278000
1/16/08,5.901071,6.036071,5.596429,4.881988,2213845200
1/17/08,5.768214,5.905714,5.657857,4.920213,1757859600
1/18/08,5.775357,5.919643,5.700357,4.934587,1724343600
1/22/08,5.287857,5.713571,5.214286,4.759662,2434754000
1/23/08,4.863929,5,4.505,4.252932,3372969600
1/24/08,4.999643,5.025,4.714643,4.146815,2005866800
1/25/08,4.963929,4.9675,4.628929,3.975866,1554739200
1/28/08,4.577143,4.757143,4.516071,3.975866,1474844000
1/29/08,4.683929,4.7425,4.608929,4.022655,1099982800
1/30/08,4.691786,4.8375,4.642857,4.042226,1243051600
1/31/08,4.623214,4.880357,4.621429,4.139475,1345674400
2/1/08,4.865714,4.878214,4.720714,4.090238,1010744000
2/4/08,4.793214,4.853571,4.693571,4.026018,899234000
2/5/08,4.658214,4.785714,4.603571,3.955987,1141042000
2/6/08,4.6725,4.711429,4.348929,3.730911,1573272400
2/7/08,4.284643,4.456429,4.188214,3.707668,2083331600
2/8/08,4.36,4.489286,4.342857,3.837333,1355972800
2/11/08,4.571786,4.642143,4.542857,3.958738,1201432400
2/12/08,4.667857,4.678571,4.415,3.818373,1225980000
2/13/08,4.524286,4.635,4.486786,3.957211,968534000
2/14/08,4.621429,4.671429,4.536071,3.897883,954097200
2/15/08,4.509643,4.538571,4.430714,3.811338,901300400
2/19/08,4.499643,4.526786,4.337143,3.736414,1005046000
2/20/08,4.364286,4.45,4.345714,3.786568,967439200
2/21/08,4.501786,4.516786,4.316429,3.716842,938114800
2/22/08,4.374286,4.375357,4.138214,3.653234,1529878000
2/25/08,4.235357,4.291786,4.166429,3.661797,1256774400
2/26/08,4.201429,4.324643,4.122857,3.643754,1504888000
2/27/08,4.2225,4.394643,4.2175,3.760268,1475138000
2/28/08,4.542857,4.721429,4.491786,3.972808,1618254400
2/29/08,4.6175,4.650357,4.457143,3.823264,1255480800
3/3/08,4.444286,4.499286,4.214286,3.722652,1593043200
3/4/08,4.356786,4.46,4.3,3.811033,1785383600
3/5/08,4.413571,4.469286,4.366071,3.807057,1221836000
3/6/08,4.450357,4.553571,4.314643,3.698188,1473698800
3/7/08,4.300357,4.392143,4.251786,3.738554,1230462800
3/10/08,4.356429,4.409286,4.263214,3.660267,999588800
3/11/08,4.432143,4.552857,4.357143,3.894519,1163943200
3/12/08,4.537143,4.595714,4.470357,3.854152,1059629200
3/13/08,4.432143,4.625,4.392857,3.912563,1262102800
3/14/08,4.638571,4.653571,4.435714,3.87189,1156640800
3/17/08,4.376786,4.5925,4.376786,3.875558,1072598800
3/18/08,4.613571,4.75,4.595357,4.061797,1205120000
3/19/08,4.754286,4.796071,4.631071,3.965467,1010536800
3/20/08,4.682857,4.760357,4.613571,4.07556,908787600
3/24/08,4.786071,5.030357,4.772857,4.266998,1066920400
3/25/08,4.998571,5.110714,4.904643,4.311341,1052391200
3/26/08,5.031071,5.205,5.022857,4.436113,1182084400
3/27/08,5.176786,5.189643,4.999643,4.289018,999829600
3/28/08,5.064286,5.166071,5.057143,4.373421,714610400
3/31/08,5.116786,5.203929,5.09,4.388406,768065200
4/1/08,5.225,5.345,5.128929,4.572812,1032567200
4/2/08,5.313571,5.4,5.208929,4.510426,1044968400
4/3/08,5.252143,5.486786,5.25,4.636419,1051568000
4/4/08,5.435357,5.525357,5.383929,4.681375,854417200
4/7/08,5.576071,5.703214,5.539643,4.767307,1158326400
4/8/08,5.483929,5.5875,5.44,4.674034,1014294400
4/9/08,5.475357,5.496071,5.373571,4.63122,873398400
4/10/08,5.3975,5.550714,5.378571,4.72633,955763200
4/11/08,5.454286,5.475,5.228571,4.499723,1210076000
4/14/08,5.241786,5.330357,5.162143,4.519294,845087600
4/15/08,5.335714,5.347143,5.204286,4.537642,698037200
4/16/08,5.418571,5.503571,5.379286,4.700336,795774000
4/17/08,5.506071,5.571429,5.476786,4.724494,704267200
4/18/08,5.682857,5.795,5.656429,4.924802,1026765600
4/21/08,5.793214,6.017857,5.777143,5.14254,1039152800
4/22/08,5.978571,6,5.646071,4.899113,1439572400
4/23/08,5.858929,5.887143,5.752857,4.981376,1504190800
4/24/08,5.905,6.070714,5.685357,5.166392,1696066400
4/25/08,6.096429,6.110714,5.943571,5.190551,992474000
4/28/08,6.0625,6.205357,6.040357,5.267312,787214400
4/29/08,6.111071,6.273571,6.080357,5.353244,923476400
4/30/08,6.2925,6.428571,6.175714,5.319605,1139524400
5/1/08,6.248571,6.428571,6.245,5.504622,903576800
5/2/08,6.435357,6.497143,6.376786,5.533368,1006082000
5/5/08,6.497143,6.618214,6.466071,5.64927,854557200
5/6/08,6.595,6.682857,6.506429,5.708292,918870400
5/7/08,6.644643,6.721429,6.447857,5.583827,1157133600
5/8/08,6.563214,6.660714,6.538214,5.659361,899085600
5/9/08,6.541429,6.580357,6.4775,5.610126,673072400
5/12/08,6.614643,6.745357,6.530357,5.754162,818563200
5/13/08,6.736071,6.8375,6.709286,5.809211,823236400
5/14/08,6.829643,6.865714,6.6275,5.696061,916823600
5/15/08,6.671786,6.782143,6.578571,5.802175,873208000
5/16/08,6.789643,6.796429,6.678571,5.737648,765769200
5/19/08,6.709286,6.738929,6.475,5.614713,945820400
5/20/08,6.493571,6.648571,6.432857,5.685051,969850000
5/21/08,6.631071,6.7125,6.294643,5.449268,1157657200
5/22/08,6.402143,6.476071,6.142857,5.414406,1206735600
5/23/08,6.456071,6.499643,6.35,5.540402,906917200
5/27/08,6.526786,6.658214,6.494286,5.701258,789905200
5/28/08,6.693214,6.7125,6.561429,5.718994,743979600
5/29/08,6.67,6.721429,6.625,5.709208,647186400
5/30/08,6.694643,6.769286,6.692143,5.772206,610184400
6/2/08,6.735714,6.773214,6.590357,5.691167,679840000
6/3/08,6.673571,6.721429,6.512143,5.668842,750520400
6/4/08,6.572143,6.681786,6.543929,5.663337,726983600
6/5/08,6.655,6.78,6.632143,5.793004,755445600
6/6/08,6.714286,6.783929,6.626786,5.677098,966422800
6/9/08,6.599643,6.605,6.276786,5.553857,1888392800
6/10/08,6.446786,6.670714,6.393571,5.677098,1140941200
6/11/08,6.583571,6.642857,6.413929,5.529392,961550800
6/12/08,6.481786,6.521429,6.114286,5.298504,1308333600
6/13/08,6.13,6.22,5.903929,5.271286,1345957200
6/16/08,6.117857,6.353571,6.038214,5.407985,1051730400
6/17/08,6.360714,6.499643,6.336071,5.548353,899656800
6/18/08,6.468571,6.507143,6.333929,5.466394,811468000
6/19/08,6.376786,6.512143,6.314286,5.532143,791949200
6/20/08,6.405357,6.464286,6.25,5.359973,888367200
6/23/08,6.240714,6.281429,6.127143,5.295445,645780800
6/24/08,6.156071,6.277857,6.129643,5.298198,621947200
6/25/08,6.236071,6.386786,6.21,5.424804,644450800
6/26/08,6.216786,6.244286,6.000357,5.145598,869610000
6/27/08,5.946786,6.091786,5.8625,5.20156,1042249600
6/30/08,6.078214,6.142857,5.950714,5.120521,684196800
7/1/08,5.865357,6.24,5.857143,5.341928,1111280800
7/2/08,6.257143,6.3375,6.006429,5.143151,837519200
7/3/08,6.056786,6.148929,5.919643,5.202478,523362000
7/7/08,6.184286,6.326071,6.139286,5.356608,820391600
7/8/08,6.264286,6.417857,6.169286,5.49086,888350400
7/9/08,6.435714,6.461071,6.219286,5.328778,895776000
7/10/08,6.247143,6.333571,6.120357,5.401561,840688800
7/11/08,6.266786,6.325357,6.107143,5.277708,930011600
7/14/08,6.401429,6.403571,6.181429,5.317464,886054400
7/15/08,6.16,6.205,5.9425,5.187799,1040043200
7/16/08,6.078571,6.176071,6.021429,5.284742,747790400
7/17/08,6.217857,6.249286,6.121071,5.254158,757526000
7/18/08,6.018571,6.058929,5.892857,5.050488,868414400
7/21/08,5.960714,5.982143,5.754286,5.085353,1360469600
7/22/08,5.321429,5.812857,5.233214,4.954771,1879592400
7/23/08,5.8925,6.013214,5.77,5.084435,1061768400
7/24/08,5.868571,5.902143,5.658929,4.863332,839619200
7/25/08,5.728571,5.821429,5.666071,4.957829,633637200
7/28/08,5.797857,5.8025,5.500714,4.721742,780712800
7/29/08,5.550357,5.694643,5.4875,4.803699,684070800
7/30/08,5.635,5.731786,5.574286,4.889326,725183200
7/31/08,5.626429,5.792857,5.606429,4.860887,637498400
8/1/08,5.710714,5.713929,5.5625,4.790855,544639200
8/4/08,5.592857,5.639286,5.461071,4.68596,592527600
8/5/08,5.550714,5.742857,5.529286,4.912568,688371600
8/6/08,5.713214,5.978571,5.642857,5.021134,791408800
8/7/08,5.811071,5.933929,5.767857,5.002172,672372400
8/8/08,5.852143,6.058929,5.848214,5.185046,713997200
8/11/08,6.073929,6.303571,6.059643,5.307677,891304400
8/12/08,6.197143,6.403214,6.196786,5.404621,836278800
8/13/08,6.356429,6.428571,6.282143,5.483214,842346400
8/14/08,6.368929,6.444643,6.351429,5.483825,711300800
8/15/08,6.394286,6.419643,6.251786,5.374345,708251600
8/18/08,6.270357,6.350357,6.207857,5.363644,552014400
8/19/08,6.233571,6.323929,6.136071,5.306761,616204400
8/20/08,6.241786,6.319286,6.200357,5.377402,506951200
8/21/08,6.231071,6.266071,6.138929,5.330003,539744800
8/22/08,6.279286,6.339286,6.270357,5.406456,439611200
8/25/08,6.291071,6.293929,6.130714,5.276791,484425200
8/26/08,6.17,6.245714,6.164643,5.310126,445550000
8/27/08,6.189643,6.277143,6.149643,5.341624,477780800
8/28/08,6.26,6.294643,6.169643,5.313182,431384800
8/29/08,6.177143,6.196429,6.037143,5.184436,599289600
9/2/08,6.157143,6.196429,5.892857,5.082295,780763200
9/3/08,5.958571,6.024286,5.857143,5.105842,734834800
